"id","region","year","type","demand_annual","demand_timeseries","bandwidth_type","version","method","source","comment"
124,"DE",2035,"helper_sink_exo_rail_tkm","tra_scalars.exo_rail_tkm","tra_timeseries.exo_rail_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
125,"DE",2035,"helper_sink_exo_rail_long_tkm","tra_scalars.exo_rail_long_tkm","tra_timeseries.exo_rail_long_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
126,"DE",2040,"helper_sink_exo_road_car_pkm","tra_scalars.exo_road_car_pkm","tra_timeseries.exo_road_car_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
127,"DE",2040,"helper_sink_exo_road_const_diesel","tra_scalars.exo_road_const_diesel","tra_timeseries.exo_road_const_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
128,"DE",2040,"helper_sink_exo_road_hcar_pkm","tra_scalars.exo_road_hcar_pkm","tra_timeseries.exo_road_hcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
129,"DE",2040,"helper_sink_exo_road_htruck_tkm","tra_scalars.exo_road_htruck_tkm","tra_timeseries.exo_road_htruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
130,"DE",2040,"helper_sink_exo_road_lcar_pkm","tra_scalars.exo_road_lcar_pkm","tra_timeseries.exo_road_lcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
131,"DE",2040,"helper_sink_exo_road_mcar_pkm","tra_scalars.exo_road_mcar_pkm","tra_timeseries.exo_road_mcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
132,"DE",2040,"helper_sink_exo_road_motorc_pkm","tra_scalars.exo_road_motorc_pkm","tra_timeseries.exo_road_motorc_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
133,"DE",2040,"helper_sink_exo_road_mtruck_tkm","tra_scalars.exo_road_mtruck_tkm","tra_timeseries.exo_road_mtruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
134,"DE",2040,"helper_sink_exo_road_truck_tkm","tra_scalars.exo_road_truck_tkm","tra_timeseries.exo_road_truck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
135,"DE",2040,"helper_sink_exo_road_bus_short_pkm","tra_scalars.exo_road_bus_short_pkm","tra_timeseries.exo_road_bus_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
136,"DE",2040,"helper_sink_exo_road_ltruck_tkm","tra_scalars.exo_road_ltruck_tkm","tra_timeseries.exo_road_ltruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
137,"DE",2040,"helper_sink_exo_road_bus_pkm","tra_scalars.exo_road_bus_pkm","tra_timeseries.exo_road_bus_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
138,"DE",2040,"helper_sink_exo_water_tkm","tra_scalars.exo_water_tkm","tra_timeseries.exo_water_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
139,"DE",2040,"helper_sink_exo_road_agri_diesel","tra_scalars.exo_road_agri_diesel","tra_timeseries.exo_road_agri_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
140,"DE",2040,"helper_sink_exo_air_europ_pkm","tra_scalars.exo_air_europ_pkm","tra_timeseries.exo_air_europ_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
141,"DE",2040,"helper_sink_exo_air_inter_pkm","tra_scalars.exo_air_inter_pkm","tra_timeseries.exo_air_inter_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
142,"DE",2040,"helper_sink_exo_air_natio_pkm","tra_scalars.exo_air_natio_pkm","tra_timeseries.exo_air_natio_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
143,"DE",2040,"helper_sink_exo_air_pkm","tra_scalars.exo_air_pkm","tra_timeseries.exo_air_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
144,"DE",2040,"helper_sink_exo_rail_long_pkm","tra_scalars.exo_rail_long_pkm","tra_timeseries.exo_rail_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
145,"DE",2040,"helper_sink_exo_road_bus_long_pkm","tra_scalars.exo_road_bus_long_pkm","tra_timeseries.exo_road_bus_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
146,"DE",2040,"helper_sink_exo_rail_pkm","tra_scalars.exo_rail_pkm","tra_timeseries.exo_rail_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
147,"DE",2040,"helper_sink_exo_rail_short_pkm","tra_scalars.exo_rail_short_pkm","tra_timeseries.exo_rail_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
148,"DE",2040,"helper_sink_exo_rail_short_tkm","tra_scalars.exo_rail_short_tkm","tra_timeseries.exo_rail_short_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
149,"DE",2040,"helper_sink_exo_rail_tkm","tra_scalars.exo_rail_tkm","tra_timeseries.exo_rail_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
150,"DE",2040,"helper_sink_exo_rail_long_tkm","tra_scalars.exo_rail_long_tkm","tra_timeseries.exo_rail_long_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
151,"DE",2045,"helper_sink_exo_road_car_pkm","tra_scalars.exo_road_car_pkm","tra_timeseries.exo_road_car_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
152,"DE",2045,"helper_sink_exo_road_const_diesel","tra_scalars.exo_road_const_diesel","tra_timeseries.exo_road_const_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
153,"DE",2045,"helper_sink_exo_road_hcar_pkm","tra_scalars.exo_road_hcar_pkm","tra_timeseries.exo_road_hcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
154,"DE",2045,"helper_sink_exo_road_htruck_tkm","tra_scalars.exo_road_htruck_tkm","tra_timeseries.exo_road_htruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
155,"DE",2045,"helper_sink_exo_road_lcar_pkm","tra_scalars.exo_road_lcar_pkm","tra_timeseries.exo_road_lcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
156,"DE",2045,"helper_sink_exo_road_mcar_pkm","tra_scalars.exo_road_mcar_pkm","tra_timeseries.exo_road_mcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
157,"DE",2045,"helper_sink_exo_road_motorc_pkm","tra_scalars.exo_road_motorc_pkm","tra_timeseries.exo_road_motorc_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
158,"DE",2045,"helper_sink_exo_road_mtruck_tkm","tra_scalars.exo_road_mtruck_tkm","tra_timeseries.exo_road_mtruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
159,"DE",2045,"helper_sink_exo_road_truck_tkm","tra_scalars.exo_road_truck_tkm","tra_timeseries.exo_road_truck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
160,"DE",2045,"helper_sink_exo_road_bus_short_pkm","tra_scalars.exo_road_bus_short_pkm","tra_timeseries.exo_road_bus_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
161,"DE",2045,"helper_sink_exo_road_ltruck_tkm","tra_scalars.exo_road_ltruck_tkm","tra_timeseries.exo_road_ltruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
162,"DE",2045,"helper_sink_exo_water_tkm","tra_scalars.exo_water_tkm","tra_timeseries.exo_water_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
163,"DE",2045,"helper_sink_exo_road_bus_pkm","tra_scalars.exo_road_bus_pkm","tra_timeseries.exo_road_bus_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
164,"DE",2045,"helper_sink_exo_road_agri_diesel","tra_scalars.exo_road_agri_diesel","tra_timeseries.exo_road_agri_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
165,"DE",2045,"helper_sink_exo_road_bus_long_pkm","tra_scalars.exo_road_bus_long_pkm","tra_timeseries.exo_road_bus_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
166,"DE",2045,"helper_sink_exo_air_europ_pkm","tra_scalars.exo_air_europ_pkm","tra_timeseries.exo_air_europ_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
167,"DE",2045,"helper_sink_exo_air_inter_pkm","tra_scalars.exo_air_inter_pkm","tra_timeseries.exo_air_inter_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
168,"DE",2045,"helper_sink_exo_air_pkm","tra_scalars.exo_air_pkm","tra_timeseries.exo_air_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
169,"DE",2045,"helper_sink_exo_rail_long_pkm","tra_scalars.exo_rail_long_pkm","tra_timeseries.exo_rail_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
170,"DE",2045,"helper_sink_exo_air_natio_pkm","tra_scalars.exo_air_natio_pkm","tra_timeseries.exo_air_natio_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
171,"DE",2045,"helper_sink_exo_rail_pkm","tra_scalars.exo_rail_pkm","tra_timeseries.exo_rail_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
172,"DE",2045,"helper_sink_exo_rail_short_pkm","tra_scalars.exo_rail_short_pkm","tra_timeseries.exo_rail_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
173,"DE",2045,"helper_sink_exo_rail_short_tkm","tra_scalars.exo_rail_short_tkm","tra_timeseries.exo_rail_short_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
174,"DE",2045,"helper_sink_exo_rail_tkm","tra_scalars.exo_rail_tkm","tra_timeseries.exo_rail_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
175,"DE",2045,"helper_sink_exo_rail_long_tkm","tra_scalars.exo_rail_long_tkm","tra_timeseries.exo_rail_long_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
176,"DE",2050,"helper_sink_exo_water_tkm","tra_scalars.exo_water_tkm","tra_timeseries.exo_water_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
177,"DE",2050,"helper_sink_exo_road_const_diesel","tra_scalars.exo_road_const_diesel","tra_timeseries.exo_road_const_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
178,"DE",2050,"helper_sink_exo_road_hcar_pkm","tra_scalars.exo_road_hcar_pkm","tra_timeseries.exo_road_hcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
179,"DE",2050,"helper_sink_exo_road_htruck_tkm","tra_scalars.exo_road_htruck_tkm","tra_timeseries.exo_road_htruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
180,"DE",2050,"helper_sink_exo_road_lcar_pkm","tra_scalars.exo_road_lcar_pkm","tra_timeseries.exo_road_lcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
181,"DE",2050,"helper_sink_exo_road_car_pkm","tra_scalars.exo_road_car_pkm","tra_timeseries.exo_road_car_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
182,"DE",2050,"helper_sink_exo_road_mcar_pkm","tra_scalars.exo_road_mcar_pkm","tra_timeseries.exo_road_mcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
183,"DE",2050,"helper_sink_exo_road_motorc_pkm","tra_scalars.exo_road_motorc_pkm","tra_timeseries.exo_road_motorc_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
184,"DE",2050,"helper_sink_exo_road_mtruck_tkm","tra_scalars.exo_road_mtruck_tkm","tra_timeseries.exo_road_mtruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
185,"DE",2050,"helper_sink_exo_road_truck_tkm","tra_scalars.exo_road_truck_tkm","tra_timeseries.exo_road_truck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
186,"DE",2050,"helper_sink_exo_road_ltruck_tkm","tra_scalars.exo_road_ltruck_tkm","tra_timeseries.exo_road_ltruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
187,"DE",2050,"helper_sink_exo_road_bus_short_pkm","tra_scalars.exo_road_bus_short_pkm","tra_timeseries.exo_road_bus_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
188,"DE",2050,"helper_sink_exo_rail_pkm","tra_scalars.exo_rail_pkm","tra_timeseries.exo_rail_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
189,"DE",2050,"helper_sink_exo_road_bus_long_pkm","tra_scalars.exo_road_bus_long_pkm","tra_timeseries.exo_road_bus_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
190,"DE",2050,"helper_sink_exo_road_agri_diesel","tra_scalars.exo_road_agri_diesel","tra_timeseries.exo_road_agri_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
191,"DE",2050,"helper_sink_exo_rail_tkm","tra_scalars.exo_rail_tkm","tra_timeseries.exo_rail_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
192,"DE",2050,"helper_sink_exo_rail_short_tkm","tra_scalars.exo_rail_short_tkm","tra_timeseries.exo_rail_short_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
193,"DE",2050,"helper_sink_exo_rail_short_pkm","tra_scalars.exo_rail_short_pkm","tra_timeseries.exo_rail_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
194,"DE",2050,"helper_sink_exo_rail_long_tkm","tra_scalars.exo_rail_long_tkm","tra_timeseries.exo_rail_long_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
195,"DE",2050,"helper_sink_exo_rail_long_pkm","tra_scalars.exo_rail_long_pkm","tra_timeseries.exo_rail_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
196,"DE",2050,"helper_sink_exo_air_pkm","tra_scalars.exo_air_pkm","tra_timeseries.exo_air_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
197,"DE",2050,"helper_sink_exo_air_natio_pkm","tra_scalars.exo_air_natio_pkm","tra_timeseries.exo_air_natio_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
198,"DE",2050,"helper_sink_exo_air_inter_pkm","tra_scalars.exo_air_inter_pkm","tra_timeseries.exo_air_inter_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
199,"DE",2050,"helper_sink_exo_air_europ_pkm","tra_scalars.exo_air_europ_pkm","tra_timeseries.exo_air_europ_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
200,"DE",2050,"helper_sink_exo_road_bus_pkm","tra_scalars.exo_road_bus_pkm","tra_timeseries.exo_road_bus_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
201,"DE",2060,"helper_sink_exo_road_car_pkm","tra_scalars.exo_road_car_pkm","tra_timeseries.exo_road_car_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
202,"DE",2060,"helper_sink_exo_road_const_diesel","tra_scalars.exo_road_const_diesel","tra_timeseries.exo_road_const_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
203,"DE",2060,"helper_sink_exo_road_hcar_pkm","tra_scalars.exo_road_hcar_pkm","tra_timeseries.exo_road_hcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
204,"DE",2060,"helper_sink_exo_road_htruck_tkm","tra_scalars.exo_road_htruck_tkm","tra_timeseries.exo_road_htruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
205,"DE",2060,"helper_sink_exo_water_tkm","tra_scalars.exo_water_tkm","tra_timeseries.exo_water_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
206,"DE",2060,"helper_sink_exo_road_mcar_pkm","tra_scalars.exo_road_mcar_pkm","tra_timeseries.exo_road_mcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
207,"DE",2060,"helper_sink_exo_road_motorc_pkm","tra_scalars.exo_road_motorc_pkm","tra_timeseries.exo_road_motorc_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
208,"DE",2060,"helper_sink_exo_road_mtruck_tkm","tra_scalars.exo_road_mtruck_tkm","tra_timeseries.exo_road_mtruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
209,"DE",2060,"helper_sink_exo_road_truck_tkm","tra_scalars.exo_road_truck_tkm","tra_timeseries.exo_road_truck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
210,"DE",2060,"helper_sink_exo_road_bus_short_pkm","tra_scalars.exo_road_bus_short_pkm","tra_timeseries.exo_road_bus_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
211,"DE",2060,"helper_sink_exo_road_ltruck_tkm","tra_scalars.exo_road_ltruck_tkm","tra_timeseries.exo_road_ltruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
212,"DE",2060,"helper_sink_exo_road_bus_pkm","tra_scalars.exo_road_bus_pkm","tra_timeseries.exo_road_bus_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
213,"DE",2060,"helper_sink_exo_road_lcar_pkm","tra_scalars.exo_road_lcar_pkm","tra_timeseries.exo_road_lcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
214,"DE",2060,"helper_sink_exo_road_agri_diesel","tra_scalars.exo_road_agri_diesel","tra_timeseries.exo_road_agri_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
215,"DE",2060,"helper_sink_exo_rail_tkm","tra_scalars.exo_rail_tkm","tra_timeseries.exo_rail_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
216,"DE",2060,"helper_sink_exo_rail_short_tkm","tra_scalars.exo_rail_short_tkm","tra_timeseries.exo_rail_short_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
217,"DE",2060,"helper_sink_exo_rail_short_pkm","tra_scalars.exo_rail_short_pkm","tra_timeseries.exo_rail_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
218,"DE",2060,"helper_sink_exo_rail_pkm","tra_scalars.exo_rail_pkm","tra_timeseries.exo_rail_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
219,"DE",2060,"helper_sink_exo_rail_long_tkm","tra_scalars.exo_rail_long_tkm","tra_timeseries.exo_rail_long_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
220,"DE",2060,"helper_sink_exo_rail_long_pkm","tra_scalars.exo_rail_long_pkm","tra_timeseries.exo_rail_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
221,"DE",2060,"helper_sink_exo_air_pkm","tra_scalars.exo_air_pkm","tra_timeseries.exo_air_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
222,"DE",2060,"helper_sink_exo_air_natio_pkm","tra_scalars.exo_air_natio_pkm","tra_timeseries.exo_air_natio_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
223,"DE",2060,"helper_sink_exo_air_inter_pkm","tra_scalars.exo_air_inter_pkm","tra_timeseries.exo_air_inter_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
224,"DE",2060,"helper_sink_exo_air_europ_pkm","tra_scalars.exo_air_europ_pkm","tra_timeseries.exo_air_europ_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
225,"DE",2060,"helper_sink_exo_road_bus_long_pkm","tra_scalars.exo_road_bus_long_pkm","tra_timeseries.exo_road_bus_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
226,"DE",2070,"helper_sink_exo_road_car_pkm","tra_scalars.exo_road_car_pkm","tra_timeseries.exo_road_car_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
227,"DE",2070,"helper_sink_exo_road_const_diesel","tra_scalars.exo_road_const_diesel","tra_timeseries.exo_road_const_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
228,"DE",2070,"helper_sink_exo_road_hcar_pkm","tra_scalars.exo_road_hcar_pkm","tra_timeseries.exo_road_hcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
229,"DE",2070,"helper_sink_exo_road_htruck_tkm","tra_scalars.exo_road_htruck_tkm","tra_timeseries.exo_road_htruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
230,"DE",2070,"helper_sink_exo_road_mtruck_tkm","tra_scalars.exo_road_mtruck_tkm","tra_timeseries.exo_road_mtruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
231,"DE",2070,"helper_sink_exo_road_ltruck_tkm","tra_scalars.exo_road_ltruck_tkm","tra_timeseries.exo_road_ltruck_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
232,"DE",2070,"helper_sink_exo_road_mcar_pkm","tra_scalars.exo_road_mcar_pkm","tra_timeseries.exo_road_mcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
233,"DE",2070,"helper_sink_exo_road_motorc_pkm","tra_scalars.exo_road_motorc_pkm","tra_timeseries.exo_road_motorc_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
234,"DE",2070,"helper_sink_exo_road_bus_short_pkm","tra_scalars.exo_road_bus_short_pkm","tra_timeseries.exo_road_bus_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
235,"DE",2070,"helper_sink_exo_road_lcar_pkm","tra_scalars.exo_road_lcar_pkm","tra_timeseries.exo_road_lcar_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
236,"DE",2070,"helper_sink_exo_road_bus_pkm","tra_scalars.exo_road_bus_pkm","tra_timeseries.exo_road_bus_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
237,"DE",2070,"helper_sink_exo_rail_pkm","tra_scalars.exo_rail_pkm","tra_timeseries.exo_rail_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
238,"DE",2070,"helper_sink_exo_road_agri_diesel","tra_scalars.exo_road_agri_diesel","tra_timeseries.exo_road_agri_diesel","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
239,"DE",2070,"helper_sink_exo_rail_tkm","tra_scalars.exo_rail_tkm","tra_timeseries.exo_rail_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
240,"DE",2070,"helper_sink_exo_rail_short_tkm","tra_scalars.exo_rail_short_tkm","tra_timeseries.exo_rail_short_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
241,"DE",2070,"helper_sink_exo_rail_short_pkm","tra_scalars.exo_rail_short_pkm","tra_timeseries.exo_rail_short_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
242,"DE",2070,"helper_sink_exo_rail_long_tkm","tra_scalars.exo_rail_long_tkm","tra_timeseries.exo_rail_long_tkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
243,"DE",2070,"helper_sink_exo_rail_long_pkm","tra_scalars.exo_rail_long_pkm","tra_timeseries.exo_rail_long_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
244,"DE",2070,"helper_sink_exo_air_pkm","tra_scalars.exo_air_pkm","tra_timeseries.exo_air_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
245,"DE",2070,"helper_sink_exo_air_natio_pkm","tra_scalars.exo_air_natio_pkm","tra_timeseries.exo_air_natio_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
246,"DE",2070,"helper_sink_exo_air_inter_pkm","tra_scalars.exo_air_inter_pkm","tra_timeseries.exo_air_inter_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
247,"DE",2070,"helper_sink_exo_air_europ_pkm","tra_scalars.exo_air_europ_pkm","tra_timeseries.exo_air_europ_pkm","{}","srd_point_sedos","{""demand_timeseries"": ""Normalized to sum 1.""}","{}","{}"
